name,value,year,lastValue,rank
Seyval Blanc,89.757,2007.9,89.914,
Seyval Blanc,89.914,2007.8,90.071,
Seyval Blanc,90.071,2007.7,90.228,
Seyval Blanc,90.228,2007.6,90.385,
Seyval Blanc,90.385,2007.5,90.542,
Seyval Blanc,90.542,2007.4,90.699,
Seyval Blanc,90.699,2007.3,90.856,
Seyval Blanc,90.856,2007.2,91.013,
Seyval Blanc,91.013,2007.1,91.17,
Seyval Blanc,91.17,2007,91.17,5
Seyval Blanc,91.17,2006.9,91.97,
Seyval Blanc,91.97,2006.8,91.16,
Seyval Blanc,91.16,2006.7,91.16,
Seyval Blanc,91.16,2006.6,91.16,
Seyval Blanc,91.16,2006.5,91.16,
Seyval Blanc,91.16,2006.4,91.15,
Seyval Blanc,91.15,2006.3,91.15,
Seyval Blanc,91.15,2006.2,91.15,
Seyval Blanc,91.15,2006.1,91.15,
Seyval Blanc,91.15,2006,90.886,4
Seyval Blanc,90.886,2005.9,90.622,
Seyval Blanc,90.622,2005.8,90.358,
Seyval Blanc,90.358,2005.7,90.094,
Seyval Blanc,90.094,2005.6,89.83,
Seyval Blanc,89.83,2005.5,89.566,
Seyval Blanc,89.566,2005.4,89.302,
Seyval Blanc,89.302,2005.3,89.038,
Seyval Blanc,89.038,2005.2,88.774,
Seyval Blanc,88.774,2005.1,88.51,
Seyval Blanc,88.51,2005,89.03,2
Seyval Blanc,89.03,2004.9,89.55,
Seyval Blanc,89.55,2004.8,90.07,
Seyval Blanc,90.07,2004.7,90.59,
Seyval Blanc,90.59,2004.6,91.11,
Seyval Blanc,91.11,2004.5,91.63,
Seyval Blanc,91.63,2004.4,92.15,
Seyval Blanc,92.15,2004.3,92.67,
Seyval Blanc,92.67,2004.2,93.19,
Seyval Blanc,93.19,2004.1,93.7,
Seyval Blanc,93.7,2004,93.973,1
Seyval Blanc,93.973,2003.9,94.246,1
Seyval Blanc,94.246,2003.8,94.519,1
Seyval Blanc,94.519,2003.7,94.792,1
Seyval Blanc,94.792,2003.6,95.065,1
Seyval Blanc,95.065,2003.5,95.338,1
Seyval Blanc,95.338,2003.4,95.611,1
Seyval Blanc,95.611,2003.3,95.884,1
Seyval Blanc,95.884,2003.2,96.157,1
Seyval Blanc,96.157,2003.1,96.43,1
Seyval Blanc,96.43,2003,96.573,1
Seyval Blanc,96.573,2002.9,96.716,1
Seyval Blanc,96.716,2002.8,96.859,1
Seyval Blanc,96.859,2002.7,97.002,1
Seyval Blanc,97.002,2002.6,97.145,1
Seyval Blanc,97.145,2002.5,97.288,1
Seyval Blanc,97.288,2002.4,97.431,1
Seyval Blanc,97.431,2002.3,97.574,1
Seyval Blanc,97.574,2002.2,97.717,1
Seyval Blanc,97.717,2002.1,97.86,1
Seyval Blanc,97.86,2002,98.002,1
Seyval Blanc,98.002,2001.9,98.144,
Seyval Blanc,98.144,2001.8,98.286,
Seyval Blanc,98.286,2001.7,98.428,
Seyval Blanc,98.428,2001.6,98.57,
Seyval Blanc,98.57,2001.5,98.712,
Seyval Blanc,98.712,2001.4,98.854,
Seyval Blanc,98.854,2001.3,98.996,
Seyval Blanc,98.996,2001.2,99.138,
Seyval Blanc,99.138,2001.1,99.28,
Seyval Blanc,99.28,2001,99.423,2
Seyval Blanc,99.423,2000.9,99.566,
Seyval Blanc,99.566,2000.8,99.709,
Seyval Blanc,99.709,2000.7,99.852,
Seyval Blanc,99.852,2000.6,99.995,
Seyval Blanc,99.995,2000.5,100.138,
Seyval Blanc,100.138,2000.4,100.281,
Seyval Blanc,100.281,2000.3,100.424,
Seyval Blanc,100.424,2000.2,100.567,
Seyval Blanc,100.567,2000.1,100.71,
Seyval Blanc,100.71,2000,100.71,3
Reichensteiner,66,2018,66.26,7
Reichensteiner,66.26,2017.9,66.52,
Reichensteiner,66.52,2017.8,66.78,
Reichensteiner,66.78,2017.7,67.04,
Reichensteiner,67.04,2017.6,67.3,
Reichensteiner,67.3,2017.5,67.56,
Reichensteiner,67.56,2017.4,67.82,
Reichensteiner,67.82,2017.3,68.08,
Reichensteiner,68.08,2017.2,68.34,
Reichensteiner,68.34,2017.1,68.6,
Reichensteiner,68.6,2017,68.85,6
Reichensteiner,68.85,2016.9,69.1,
Reichensteiner,69.1,2016.8,69.35,
Reichensteiner,69.35,2016.7,69.6,
Reichensteiner,69.6,2016.6,69.85,
Reichensteiner,69.85,2016.5,70.1,
Reichensteiner,70.1,2016.4,70.35,
Reichensteiner,70.35,2016.3,70.6,
Reichensteiner,70.6,2016.2,70.85,
Reichensteiner,70.85,2016.1,71.1,
Reichensteiner,71.1,2016,71.235,6
Reichensteiner,71.235,2015.9,71.37,
Reichensteiner,71.37,2015.8,71.505,
Reichensteiner,71.505,2015.7,71.64,
Reichensteiner,71.64,2015.6,71.775,
Reichensteiner,71.775,2015.5,71.91,
Reichensteiner,71.91,2015.4,72.045,
Reichensteiner,72.045,2015.3,72.18,
Reichensteiner,72.18,2015.2,72.315,
Reichensteiner,72.315,2015.1,72.35,
Reichensteiner,72.35,2015,72.455,6
Reichensteiner,72.455,2014.9,72.56,6
Reichensteiner,72.56,2014.8,72.665,6
Reichensteiner,72.665,2014.7,72.77,6
Reichensteiner,72.77,2014.6,72.875,6
Reichensteiner,72.875,2014.5,72.98,6
Reichensteiner,72.98,2014.4,73.085,6
Reichensteiner,73.085,2014.3,73.19,6
Reichensteiner,73.19,2014.2,73.295,6
Reichensteiner,73.295,2014.1,73.41,6
Reichensteiner,73.41,2014,74.118,6
Reichensteiner,74.118,2013.9,74.826,
Reichensteiner,74.826,2013.8,75.534,
Reichensteiner,75.534,2013.7,76.242,
Reichensteiner,76.242,2013.6,76.95,
Reichensteiner,76.95,2013.5,77.658,
Reichensteiner,77.658,2013.4,78.366,
Reichensteiner,78.366,2013.3,79.074,
Reichensteiner,79.074,2013.2,79.782,
Reichensteiner,79.782,2013.1,80.49,
Reichensteiner,80.49,2013,80.58,5
Reichensteiner,80.58,2012.9,80.67,5
Reichensteiner,80.67,2012.8,80.76,5
Reichensteiner,80.76,2012.7,80.85,5
Reichensteiner,80.85,2012.6,80.94,5
Reichensteiner,80.94,2012.5,81.03,5
Reichensteiner,81.03,2012.4,81.12,5
Reichensteiner,81.12,2012.3,81.21,5
Reichensteiner,81.21,2012.2,81.3,5
Reichensteiner,81.3,2012.1,81.37,5
Reichensteiner,81.37,2012,81.606,5
Reichensteiner,81.606,2011.9,81.842,5
Reichensteiner,81.842,2011.8,82.078,5
Reichensteiner,82.078,2011.7,82.314,5
Reichensteiner,82.314,2011.6,82.55,5
Reichensteiner,82.55,2011.5,82.786,5
Reichensteiner,82.786,2011.4,83.022,5
Reichensteiner,83.022,2011.3,83.258,5
Reichensteiner,83.258,2011.2,83.494,5
Reichensteiner,83.494,2011.1,83.73,5
Reichensteiner,83.73,2011,83.895,5
Reichensteiner,83.895,2010.9,84.06,5
Reichensteiner,84.06,2010.8,84.225,5
Reichensteiner,84.225,2010.7,84.39,5
Reichensteiner,84.39,2010.6,84.555,5
Reichensteiner,84.555,2010.5,84.72,5
Reichensteiner,84.72,2010.4,84.885,5
Reichensteiner,84.885,2010.3,85.05,5
Reichensteiner,85.05,2010.2,85.215,5
Reichensteiner,85.215,2010.1,85.38,5
Reichensteiner,85.38,2010,85.285,5
Reichensteiner,85.285,2009.9,85.19,5
Reichensteiner,85.19,2009.8,85.095,5
Reichensteiner,85.095,2009.7,85,5
Reichensteiner,85,2009.6,84.905,5
Reichensteiner,84.905,2009.5,84.81,5
Reichensteiner,84.81,2009.4,84.715,5
Reichensteiner,84.715,2009.3,84.62,5
Reichensteiner,84.62,2009.2,84.525,5
Reichensteiner,84.525,2009.1,84.43,5
Reichensteiner,84.43,2009,84.522,5
Reichensteiner,84.522,2008.9,84.614,5
Reichensteiner,84.614,2008.8,84.706,5
Reichensteiner,84.706,2008.7,84.798,5
Reichensteiner,84.798,2008.6,84.89,5
Reichensteiner,84.89,2008.5,84.982,5
Reichensteiner,84.982,2008.4,85.074,5
Reichensteiner,85.074,2008.3,85.166,5
Reichensteiner,85.166,2008.2,85.258,5
Reichensteiner,85.258,2008.1,85.35,5
Reichensteiner,85.35,2008,86.17,5
Reichensteiner,86.17,2007.9,86.99,
Reichensteiner,86.99,2007.8,87.81,
Reichensteiner,87.81,2007.7,88.63,
Reichensteiner,88.63,2007.6,89.45,
Reichensteiner,89.45,2007.5,90.27,
Reichensteiner,90.27,2007.4,91.09,
Reichensteiner,91.09,2007.3,91.91,
Reichensteiner,91.91,2007.2,92.73,
Reichensteiner,92.73,2007.1,93.56,
Reichensteiner,93.56,2007,93.83,4
Reichensteiner,93.83,2006.9,94.1,
Reichensteiner,94.1,2006.8,94.37,
Reichensteiner,94.37,2006.7,94.64,
Reichensteiner,94.64,2006.6,94.91,
Reichensteiner,94.91,2006.5,95.18,
Reichensteiner,95.18,2006.4,95.45,
Reichensteiner,95.45,2006.3,95.72,
Reichensteiner,95.72,2006.2,95.99,
Reichensteiner,95.99,2006.1,96.27,
Reichensteiner,96.27,2006,95.9,2
Reichensteiner,95.9,2005.9,95.53,
Reichensteiner,95.53,2005.8,95.16,
Reichensteiner,95.16,2005.7,94.79,
Reichensteiner,94.79,2005.6,94.42,
Reichensteiner,94.42,2005.5,94.05,
Reichensteiner,94.05,2005.4,93.68,
Reichensteiner,93.68,2005.3,93.31,
Reichensteiner,93.31,2005.2,92.94,
Reichensteiner,92.94,2005.1,92.55,
Reichensteiner,92.55,2005,92.145,1
Reichensteiner,92.145,2004.9,91.74,
Reichensteiner,91.74,2004.8,91.335,
Reichensteiner,91.335,2004.7,90.93,
Reichensteiner,90.93,2004.6,90.525,
Reichensteiner,90.525,2004.5,90.12,
Reichensteiner,90.12,2004.4,89.715,
Reichensteiner,89.715,2004.3,89.31,
Reichensteiner,89.31,2004.2,88.905,
Reichensteiner,88.905,2004.1,88.5,
Reichensteiner,88.5,2004,88.35,2
Reichensteiner,88.35,2003.9,88.2,2
Reichensteiner,88.2,2003.8,88.05,2
Reichensteiner,88.05,2003.7,87.9,2
Reichensteiner,87.9,2003.6,87.75,2
Reichensteiner,87.75,2003.5,87.6,2
Reichensteiner,87.6,2003.4,87.45,2
Reichensteiner,87.45,2003.3,87.3,2
Reichensteiner,87.3,2003.2,87.15,2
Reichensteiner,87.15,2003.1,87,2
Reichensteiner,87,2003,87.5,2
Reichensteiner,87.5,2002.9,88,2
Reichensteiner,88,2002.8,88.5,2
Reichensteiner,88.5,2002.7,89,2
Reichensteiner,89,2002.6,89.5,2
Reichensteiner,89.5,2002.5,90,2
Reichensteiner,90,2002.4,90.5,2
Reichensteiner,90.5,2002.3,91,2
Reichensteiner,91,2002.2,91.5,2
Reichensteiner,91.5,2002.1,92,2
Reichensteiner,92,2002,92.5,2
Reichensteiner,92.5,2001.9,93,
Reichensteiner,93,2001.8,93.5,
Reichensteiner,93.5,2001.7,94,
Reichensteiner,94,2001.6,94.5,
Reichensteiner,94.5,2001.5,95,
Reichensteiner,95,2001.4,95.5,
Reichensteiner,95.5,2001.3,96,
Reichensteiner,96,2001.2,96.5,
Reichensteiner,96.5,2001.1,97,
Reichensteiner,97,2001,97.5,3
Reichensteiner,97.5,2000.9,98,
Reichensteiner,98,2000.8,98.5,
Reichensteiner,98.5,2000.7,99,
Reichensteiner,99,2000.6,99.5,
Reichensteiner,99.5,2000.5,100,
Reichensteiner,100,2000.4,100.5,
Reichensteiner,100.5,2000.3,101,
Reichensteiner,101,2000.2,101.5,
Reichensteiner,101.5,2000.1,102,
Reichensteiner,102,2000,102,2
Pinot Munier,317,2018,309.6,3
Pinot Munier,309.6,2017.9,302.2,3
Pinot Munier,302.2,2017.8,294.8,3
Pinot Munier,294.8,2017.7,287.4,3
Pinot Munier,287.4,2017.6,280,3
Pinot Munier,280,2017.5,272.6,3
Pinot Munier,272.6,2017.4,265.2,3
Pinot Munier,265.2,2017.3,257.8,3
Pinot Munier,257.8,2017.2,250.4,3
Pinot Munier,250.4,2017.1,243,3
Pinot Munier,243,2017,231.1,3
Pinot Munier,231.1,2016.9,219.2,
Pinot Munier,219.2,2016.8,207.3,
Pinot Munier,207.3,2016.7,195.4,
Pinot Munier,195.4,2016.6,183.5,
Pinot Munier,183.5,2016.5,171.6,
Pinot Munier,171.6,2016.4,159.7,
Pinot Munier,159.7,2016.3,147.8,
Pinot Munier,147.8,2016.2,135.9,
Pinot Munier,135.9,2016.1,123.69,
Pinot Munier,123.69,2016,118.99,4
Pinot Munier,118.99,2015.9,114.29,
Pinot Munier,114.29,2015.8,109.59,
Pinot Munier,109.59,2015.7,104.89,
Pinot Munier,104.89,2015.6,100.19,
Pinot Munier,100.19,2015.5,95.49,
Pinot Munier,95.49,2015.4,90.79,
Pinot Munier,90.79,2015.3,86.09,
Pinot Munier,86.09,2015.2,81.39,
Pinot Munier,81.39,2015.1,76.65,
Pinot Munier,76.65,2015,76.59,5
Pinot Munier,76.59,2014.9,76.53,5
Pinot Munier,76.53,2014.8,76.47,5
Pinot Munier,76.47,2014.7,76.41,5
Pinot Munier,76.41,2014.6,76.35,5
Pinot Munier,76.35,2014.5,76.29,5
Pinot Munier,76.29,2014.4,76.23,5
Pinot Munier,76.23,2014.3,76.17,5
Pinot Munier,76.17,2014.2,76.11,5
Pinot Munier,76.11,2014.1,76.06,5
Pinot Munier,76.06,2014,75.31,5
Pinot Munier,75.31,2013.9,74.56,
Pinot Munier,74.56,2013.8,73.81,
Pinot Munier,73.81,2013.7,73.06,
Pinot Munier,73.06,2013.6,72.31,
Pinot Munier,72.31,2013.5,71.56,
Pinot Munier,71.56,2013.4,70.81,
Pinot Munier,70.81,2013.3,70.06,
Pinot Munier,70.06,2013.2,69.31,
Pinot Munier,69.31,2013.1,68.55,
Pinot Munier,68.55,2013,67.48,6
Pinot Munier,67.48,2012.9,66.41,6
Pinot Munier,66.41,2012.8,65.34,6
Pinot Munier,65.34,2012.7,64.27,6
Pinot Munier,64.27,2012.6,63.2,6
Pinot Munier,63.2,2012.5,62.13,6
Pinot Munier,62.13,2012.4,61.06,6
Pinot Munier,61.06,2012.3,59.99,6
Pinot Munier,59.99,2012.2,58.92,6
Pinot Munier,58.92,2012.1,57.81,6
Pinot Munier,57.81,2012,57.65,6
Pinot Munier,57.65,2011.9,57.49,
Pinot Munier,57.49,2011.8,57.33,
Pinot Munier,57.33,2011.7,57.17,
Pinot Munier,57.17,2011.6,57.01,
Pinot Munier,57.01,2011.5,56.85,
Pinot Munier,56.85,2011.4,56.69,
Pinot Munier,56.69,2011.3,56.53,
Pinot Munier,56.53,2011.2,56.37,
Pinot Munier,56.37,2011.1,56.24,
Pinot Munier,56.24,2011,55.88,7
Pinot Munier,55.88,2010.9,55.52,7
Pinot Munier,55.52,2010.8,55.16,7
Pinot Munier,55.16,2010.7,54.8,7
Pinot Munier,54.8,2010.6,54.44,7
Pinot Munier,54.44,2010.5,54.08,7
Pinot Munier,54.08,2010.4,53.72,7
Pinot Munier,53.72,2010.3,53.36,7
Pinot Munier,53.36,2010.2,53,7
Pinot Munier,53,2010.1,52.58,7
Pinot Munier,52.58,2010,52.192,7
Pinot Munier,52.192,2009.9,51.804,7
Pinot Munier,51.804,2009.8,51.416,7
Pinot Munier,51.416,2009.7,51.028,7
Pinot Munier,51.028,2009.6,50.64,7
Pinot Munier,50.64,2009.5,50.252,7
Pinot Munier,50.252,2009.4,49.864,7
Pinot Munier,49.864,2009.3,49.476,7
Pinot Munier,49.476,2009.2,49.088,7
Pinot Munier,49.088,2009.1,48.7,7
Pinot Munier,48.7,2009,47.81,7
Pinot Munier,47.81,2008.9,46.92,
Pinot Munier,46.92,2008.8,46.03,
Pinot Munier,46.03,2008.7,45.14,
Pinot Munier,45.14,2008.6,44.25,
Pinot Munier,44.25,2008.5,43.36,
Pinot Munier,43.36,2008.4,42.47,
Pinot Munier,42.47,2008.3,41.58,
Pinot Munier,41.58,2008.2,40.69,
Pinot Munier,40.69,2008.1,39.8,
Pinot Munier,39.8,2008,38.563,10
Pinot Munier,38.563,2007.9,37.326,10
Pinot Munier,37.326,2007.8,36.089,10
Pinot Munier,36.089,2007.7,34.852,10
Pinot Munier,34.852,2007.6,33.615,10
Pinot Munier,33.615,2007.5,32.378,10
Pinot Munier,32.378,2007.4,31.141,10
Pinot Munier,31.141,2007.3,29.904,10
Pinot Munier,29.904,2007.2,28.667,10
Pinot Munier,28.667,2007.1,27.43,10
Pinot Munier,27.43,2007,27.07,10
Pinot Munier,27.07,2006.9,26.71,
Pinot Munier,26.71,2006.8,26.35,
Pinot Munier,26.35,2006.7,25.99,
Pinot Munier,25.99,2006.6,25.63,
Pinot Munier,25.63,2006.5,25.27,
Pinot Munier,25.27,2006.4,24.91,
Pinot Munier,24.91,2006.3,24.55,
Pinot Munier,24.55,2006.2,24.19,
Pinot Munier,24.19,2006.1,23.84,
Pinot Munier,23.84,2006,22.84,12
Pinot Munier,22.84,2005.9,21.84,12
Pinot Munier,21.84,2005.8,20.84,12
Pinot Munier,20.84,2005.7,19.84,12
Pinot Munier,19.84,2005.6,18.84,12
Pinot Munier,18.84,2005.5,17.84,12
Pinot Munier,17.84,2005.4,16.84,12
Pinot Munier,16.84,2005.3,15.84,12
Pinot Munier,15.84,2005.2,14.84,12
Pinot Munier,14.84,2005.1,13.89,12
Pinot Munier,13.89,2005,13.401,12
Pinot Munier,13.401,2004.9,12.912,
Pinot Munier,12.912,2004.8,12.423,
Pinot Munier,12.423,2004.7,11.934,
Pinot Munier,11.934,2004.6,11.445,
Pinot Munier,11.445,2004.5,10.956,
Pinot Munier,10.956,2004.4,10.467,
Pinot Munier,10.467,2004.3,9.978,
Pinot Munier,9.978,2004.2,9.489,
Pinot Munier,9.489,2004.1,9,
Pinot Munier,9,2004,8.949,13
Pinot Munier,8.949,2003.9,8.898,13
Pinot Munier,8.898,2003.8,8.847,13
Pinot Munier,8.847,2003.7,8.796,13
Pinot Munier,8.796,2003.6,8.745,13
Pinot Munier,8.745,2003.5,8.694,13
Pinot Munier,8.694,2003.4,8.643,13
Pinot Munier,8.643,2003.3,8.592,13
Pinot Munier,8.592,2003.2,8.541,13
Pinot Munier,8.541,2003.1,8.49,13
Pinot Munier,8.49,2003,8.481,13
Pinot Munier,8.481,2002.9,8.472,
Pinot Munier,8.472,2002.8,8.463,
Pinot Munier,8.463,2002.7,8.454,
Pinot Munier,8.454,2002.6,8.445,
Pinot Munier,8.445,2002.5,8.436,
Pinot Munier,8.436,2002.4,8.427,
Pinot Munier,8.427,2002.3,8.418,
Pinot Munier,8.418,2002.2,8.409,
Pinot Munier,8.409,2002.1,8.4,
Pinot Munier,8.4,2002,8.395,12
Pinot Munier,8.395,2001.9,8.39,12
Pinot Munier,8.39,2001.8,8.385,12
Pinot Munier,8.385,2001.7,8.38,12
Pinot Munier,8.38,2001.6,8.375,12
Pinot Munier,8.375,2001.5,8.37,12
Pinot Munier,8.37,2001.4,8.365,12
Pinot Munier,8.365,2001.3,8.36,12
Pinot Munier,8.36,2001.2,8.355,12
Pinot Munier,8.355,2001.1,8.35,12
Pinot Munier,8.35,2001,8.345,12
Pinot Munier,8.345,2000.9,8.34,12
Pinot Munier,8.34,2000.8,8.335,12
Pinot Munier,8.335,2000.7,8.33,12
Pinot Munier,8.33,2000.6,8.325,12
Pinot Munier,8.325,2000.5,8.32,12
Pinot Munier,8.32,2000.4,8.315,12
Pinot Munier,8.315,2000.3,8.31,12
Pinot Munier,8.31,2000.2,8.305,12
Pinot Munier,8.305,2000.1,8.3,12
Pinot Munier,8.3,2000,8.3,12
Muller-Thurgau,23,2018,24.04,12
Muller-Thurgau,24.04,2017.9,25.08,
Muller-Thurgau,25.08,2017.8,26.12,
Muller-Thurgau,26.12,2017.7,27.16,
Muller-Thurgau,27.16,2017.6,28.2,
Muller-Thurgau,28.2,2017.5,29.24,
Muller-Thurgau,29.24,2017.4,30.28,
Muller-Thurgau,30.28,2017.3,31.32,
Muller-Thurgau,31.32,2017.2,32.36,
Muller-Thurgau,32.36,2017.1,33.4,
Muller-Thurgau,33.4,2017,34.44,11
Muller-Thurgau,34.44,2016.9,35.48,
Muller-Thurgau,35.48,2016.8,36.52,
Muller-Thurgau,36.52,2016.7,37.56,
Muller-Thurgau,37.56,2016.6,38.6,
Muller-Thurgau,38.6,2016.5,39.64,
Muller-Thurgau,39.64,2016.4,40.68,
Muller-Thurgau,40.68,2016.3,41.72,
Muller-Thurgau,41.72,2016.2,42.76,
Muller-Thurgau,42.76,2016.1,43.8,
Muller-Thurgau,43.8,2016,43.91,8
Muller-Thurgau,43.91,2015.9,44.02,8
Muller-Thurgau,44.02,2015.8,44.13,8
Muller-Thurgau,44.13,2015.7,44.24,8
Muller-Thurgau,44.24,2015.6,44.35,8
Muller-Thurgau,44.35,2015.5,44.46,8
Muller-Thurgau,44.46,2015.4,44.57,8
Muller-Thurgau,44.57,2015.3,44.68,8
Muller-Thurgau,44.68,2015.2,44.79,8
Muller-Thurgau,44.79,2015.1,45.9,8
Muller-Thurgau,45.9,2015,46.23,8
Muller-Thurgau,46.23,2014.9,46.56,
Muller-Thurgau,46.56,2014.8,46.89,
Muller-Thurgau,46.89,2014.7,47.22,
Muller-Thurgau,47.22,2014.6,47.55,
Muller-Thurgau,47.55,2014.5,47.88,
Muller-Thurgau,47.88,2014.4,48.21,
Muller-Thurgau,48.21,2014.3,48.54,
Muller-Thurgau,48.54,2014.2,48.87,
Muller-Thurgau,48.87,2014.1,49.2,
Muller-Thurgau,49.2,2014,49.88,7
Muller-Thurgau,49.88,2013.9,50.56,7
Muller-Thurgau,50.56,2013.8,51.24,7
Muller-Thurgau,51.24,2013.7,51.92,7
Muller-Thurgau,51.92,2013.6,52.6,7
Muller-Thurgau,52.6,2013.5,53.28,7
Muller-Thurgau,53.28,2013.4,53.96,7
Muller-Thurgau,53.96,2013.3,54.64,7
Muller-Thurgau,54.64,2013.2,55.32,7
Muller-Thurgau,55.32,2013.1,56,7
Muller-Thurgau,56,2013,56.17,7
Muller-Thurgau,56.17,2012.9,56.34,7
Muller-Thurgau,56.34,2012.8,56.51,7
Muller-Thurgau,56.51,2012.7,56.68,7
Muller-Thurgau,56.68,2012.6,56.85,7
Muller-Thurgau,56.85,2012.5,57.02,7
Muller-Thurgau,57.02,2012.4,57.19,7
Muller-Thurgau,57.19,2012.3,57.36,7
Muller-Thurgau,57.36,2012.2,57.53,7
Muller-Thurgau,57.53,2012.1,57.7,7
Muller-Thurgau,57.7,2012,57.75,7
Muller-Thurgau,57.75,2011.9,57.8,
Muller-Thurgau,57.8,2011.8,57.85,
Muller-Thurgau,57.85,2011.7,57.9,
Muller-Thurgau,57.9,2011.6,57.95,
Muller-Thurgau,57.95,2011.5,58,
Muller-Thurgau,58,2011.4,58.05,
Muller-Thurgau,58.05,2011.3,58.1,
Muller-Thurgau,58.1,2011.2,58.15,
Muller-Thurgau,58.15,2011.1,58.2,
Muller-Thurgau,58.2,2011,58.49,6
Muller-Thurgau,58.49,2010.9,58.78,6
Muller-Thurgau,58.78,2010.8,59.07,6
Muller-Thurgau,59.07,2010.7,59.36,6
Muller-Thurgau,59.36,2010.6,59.65,6
Muller-Thurgau,59.65,2010.5,59.94,6
Muller-Thurgau,59.94,2010.4,60.23,6
Muller-Thurgau,60.23,2010.3,60.52,6
Muller-Thurgau,60.52,2010.2,60.81,6
Muller-Thurgau,60.81,2010.1,61.4,6
Muller-Thurgau,61.4,2010,61.41,6
Muller-Thurgau,61.41,2009.9,61.42,6
Muller-Thurgau,61.42,2009.8,61.43,6
Muller-Thurgau,61.43,2009.7,61.44,6
Muller-Thurgau,61.44,2009.6,61.45,6
Muller-Thurgau,61.45,2009.5,61.46,6
Muller-Thurgau,61.46,2009.4,61.47,6
Muller-Thurgau,61.47,2009.3,61.48,6
Muller-Thurgau,61.48,2009.2,61.49,6
Muller-Thurgau,61.49,2009.1,61.5,6
Muller-Thurgau,61.5,2009,61.55,6
Muller-Thurgau,61.55,2008.9,61.6,6
Muller-Thurgau,61.6,2008.8,61.65,6
Muller-Thurgau,61.65,2008.7,61.7,6
Muller-Thurgau,61.7,2008.6,61.75,6
Muller-Thurgau,61.75,2008.5,61.8,6
Muller-Thurgau,61.8,2008.4,61.85,6
Muller-Thurgau,61.85,2008.3,61.9,6
Muller-Thurgau,61.9,2008.2,61.95,6
Muller-Thurgau,61.95,2008.1,62,6
Muller-Thurgau,62,2008,62.92,6
Muller-Thurgau,62.92,2007.9,63.84,6
Muller-Thurgau,63.84,2007.8,64.76,6
Muller-Thurgau,64.76,2007.7,65.68,6
Muller-Thurgau,65.68,2007.6,66.6,6
Muller-Thurgau,66.6,2007.5,67.52,6
Muller-Thurgau,67.52,2007.4,68.44,6
Muller-Thurgau,68.44,2007.3,69.36,6
Muller-Thurgau,69.36,2007.2,70.28,6
Muller-Thurgau,70.28,2007.1,71.2,6
Muller-Thurgau,71.2,2007,71.67,6
Muller-Thurgau,71.67,2006.9,72.14,6
Muller-Thurgau,72.14,2006.8,72.61,6
Muller-Thurgau,72.61,2006.7,73.08,6
Muller-Thurgau,73.08,2006.6,73.55,6
Muller-Thurgau,73.55,2006.5,74.02,6
Muller-Thurgau,74.02,2006.4,74.49,6
Muller-Thurgau,74.49,2006.3,74.96,6
Muller-Thurgau,74.96,2006.2,75.43,6
Muller-Thurgau,75.43,2006.1,75.9,6
Muller-Thurgau,75.9,2006,76.22,6
Muller-Thurgau,76.22,2005.9,76.54,
Muller-Thurgau,76.54,2005.8,76.86,
Muller-Thurgau,76.86,2005.7,77.18,
Muller-Thurgau,77.18,2005.6,77.5,
Muller-Thurgau,77.5,2005.5,77.82,
Muller-Thurgau,77.82,2005.4,78.14,
Muller-Thurgau,78.14,2005.3,78.46,
Muller-Thurgau,78.46,2005.2,78.78,
Muller-Thurgau,78.78,2005.1,79.1,
Muller-Thurgau,79.1,2005,79.3,3
Muller-Thurgau,79.3,2004.9,79.5,3
Muller-Thurgau,79.5,2004.8,79.7,3
Muller-Thurgau,79.7,2004.7,79.9,3
Muller-Thurgau,79.9,2004.6,80.1,3
Muller-Thurgau,80.1,2004.5,80.3,3
Muller-Thurgau,80.3,2004.4,80.5,3
Muller-Thurgau,80.5,2004.3,80.7,3
Muller-Thurgau,80.7,2004.2,80.9,3
Muller-Thurgau,80.9,2004.1,81.1,3
Muller-Thurgau,81.1,2004,81.28,3
Muller-Thurgau,81.28,2003.9,81.46,3
Muller-Thurgau,81.46,2003.8,81.64,3
Muller-Thurgau,81.64,2003.7,81.82,3
Muller-Thurgau,81.82,2003.6,82,3
Muller-Thurgau,82,2003.5,82.18,3
Muller-Thurgau,82.18,2003.4,82.36,3
Muller-Thurgau,82.36,2003.3,82.54,3
Muller-Thurgau,82.54,2003.2,82.72,3
Muller-Thurgau,82.72,2003.1,82.9,3
Muller-Thurgau,82.9,2003,83.74,3
Muller-Thurgau,83.74,2002.9,84.58,3
Muller-Thurgau,84.58,2002.8,85.42,3
Muller-Thurgau,85.42,2002.7,86.26,3
Muller-Thurgau,86.26,2002.6,87.1,3
Muller-Thurgau,87.1,2002.5,87.94,3
Muller-Thurgau,87.94,2002.4,88.78,3
Muller-Thurgau,88.78,2002.3,89.62,3
Muller-Thurgau,89.62,2002.2,90.46,3
Muller-Thurgau,90.46,2002.1,91.275,3
Muller-Thurgau,91.275,2002,92.115,3
Muller-Thurgau,92.115,2001.9,92.955,
Muller-Thurgau,92.955,2001.8,93.795,
Muller-Thurgau,93.795,2001.7,94.635,
Muller-Thurgau,94.635,2001.6,95.475,
Muller-Thurgau,95.475,2001.5,96.315,
Muller-Thurgau,96.315,2001.4,97.155,
Muller-Thurgau,97.155,2001.3,97.995,
Muller-Thurgau,97.995,2001.2,98.835,
